id,ti,t
82f8c422-83bc-433c-b2bb-a61787b55bcb,622,36
3aad733e-4362-49e4-b39c-bf4a63d44a39,840,8
eb3c2c4f-2146-491d-a995-a91333b7e4c4,664,56
2c09ec7a-992b-4c22-97b8-ac641939f30e,301,65
28b5eb6b-bd61-4a53-93e1-9252503d377d,744,53
b5fe6241-fde3-4b04-8676-2614749face8,760,83
5aafdeb4-3e4e-43d2-bb7c-217a4ddc968e,940,66
1e13af4a-d855-41da-b560-14682215377c,490,44
7015ae08-5bd8-43f3-97a2-fcc7622d3c5d,189,83
1c1bfcd8-c81b-48d2-90f3-416aa393def0,344,42
b8da8e3d-5da9-461c-9889-65c5eb9607ad,59,67
45d1e70d-3b91-41cf-9ec6-bd97e83ee7e4,357,100
8a4fabcc-2d0a-4b45-9664-4b91932cc028,743,23
3956e6eb-adb9-46ce-83d5-30ae55de3883,757,59
754f3748-0fc8-4251-99fa-41e2d72cd2a8,785,12
31519c95-21db-4c96-8a78-c30135772183,19,80
007ccbe8-17e6-4681-989a-56e987a98606,962,77
20320d79-d02e-4c93-919a-be5729efef15,282,11
b303ad3b-a524-4db4-b28a-99e6584528e6,74,33
def55a65-b236-49e8-a14b-da8b8efd00c8,717,35
3843ad25-216e-4c54-bfe6-73209b25723a,8,88
3d4dc39b-4620-4f48-bb22-baf66d5d14ec,174,90
bb25d167-28c8-440a-a76e-546deacbe194,87,48
45dcef7f-448b-4138-8029-17997d7ffcef,244,29
cdf7b5ff-62c3-497e-b0ae-12c8aa992f47,518,14
b8434587-37bc-4299-be71-7b9bb04f09ae,895,68
02ea2f30-648d-4d5b-8235-ed863c13dd45,641,20
e4e52145-8aca-410a-9916-8091fc559072,883,88
b5593763-b8f3-4df9-9291-12bebebd0ff4,706,40
e22acde1-09ea-4137-acfe-8c4d69992487,786,54
08ee9fb7-8aaa-4cf0-88f6-e742712d88cf,710,77
8c21acbe-7115-4dcf-a057-73816eae8f07,534,20
a817ec2a-c4f8-49dd-8025-5833333fa761,935,85
973ec81b-e2f9-4fa2-91a7-f15b2022d006,576,22
b883789b-6134-4895-95ee-67498636b55e,761,79
453d5718-ded4-4366-97a0-53311ac4f494,305,64
f4d53e76-dec4-42ed-8417-0a2a55e9380c,323,26
e563d2e9-9847-4e73-a820-59999a650fb1,380,13
5bba654a-0360-4329-9767-82d423fec8f9,741,19
59a24d9d-6a73-4f48-9b70-1e8018191c4f,402,96
68a094f7-be75-4f0d-9555-7da34237ebe7,122,100
eac86005-4044-4984-af9a-665cd71def08,739,9
e5f7e0c2-5700-4116-a7a9-aed2780d4190,783,94
264b9e9d-b9a1-48d5-b12a-93253f20960b,267,6
7b7f2421-8431-46f6-a207-2e811df20af4,713,48
0de0fd62-9541-464a-b90a-52b06355916d,21,50
570c22a3-6b03-4bb3-9e21-cea51f15adda,587,96
acc3538e-132e-486a-a69e-c76723b0efa4,654,56
c61fd105-6ce3-4216-ab06-706c9b6615a9,244,51
a674f626-68dd-4dc0-8a50-db6253481f26,955,8
c7686553-df70-4793-a79b-c10e7307facd,80,19
029738f9-633a-4dee-bc7d-0cd1c15fbdff,703,38
050abeef-cadc-4891-8f25-a7acf2831c36,19,59
3647f588-86c0-403f-83e9-8676166b5d2c,232,61
a555289a-4051-4810-8bd5-6f49e09fd96a,202,66
8a6a93da-6317-4d6a-8262-a2cf72ecf6f9,760,10
221c2fed-5fdf-4444-a8d9-b47fb584cda7,373,79
d24239b0-994c-4f6f-973d-83e4714fb52f,816,75
26207d33-a079-4de7-9d14-29ed817c6425,755,74
163daa92-13b5-486b-aafc-64b383e69474,50,100
f4707703-b837-4cd0-9b3b-e93dd79927e5,543,80
d7eeb6a2-d159-45a0-85ce-6299727f63ff,475,55
091a3e48-40c1-4394-a80b-d2c8cd074401,674,23
0635501d-ced0-49c4-a0ec-b3b954da4937,334,55
2895292e-6438-42c9-9c2b-009ee3948687,395,49
160abae3-2b27-4c80-b77b-f6dd167f70d1,192,35
398569d7-b680-4117-a6a6-9110d11d0fa3,519,4
896b28ba-b809-4e68-b172-5cb862d21aab,41,5
ded1f9e0-dccc-4bf9-b24c-979ea313dbe7,731,95
71409027-2bcc-408a-b0b6-102583633234,148,37
de11c2fe-551a-4196-822e-1e42d4f6594f,995,20
fdd71a1a-55ad-485a-b264-88e74a7467ad,373,89
2106dec3-ecdc-4f4d-bb19-fb1dca60d2b4,815,55
35eb4a5d-9191-4a61-97b7-9e7fbd6f0004,258,80
7a2c27c8-de0c-4e0f-b784-b04baef71ad9,319,46
2789bad2-a010-452c-8a99-9ec1a6460dd4,212,90
974378b2-3981-437b-b49a-dd5cf4b67365,684,14
c2153b94-af74-4b4b-8a29-613cbb6c2d58,763,86
b2f1be69-f845-4295-853a-8a326bc8b039,386,69
213bc69e-727d-48a3-8919-1fa649595919,999,54
b60d6326-eb74-45dd-a307-31f66328cf61,906,65
09cb5d4a-cf21-428e-881c-b0a86e01e0eb,810,13
e0e2bab7-8a99-4f7e-b1ea-ca7f8979702a,832,61
19e6fbfb-31e4-4dcf-a09a-d8f3756f5850,471,48
b026f26d-18e0-4079-b208-f317e2144941,823,21
cd2cad74-0719-408d-9594-433884dce9b9,291,54
28a34aaa-2333-4ed9-850e-761e4530e347,684,72
439ecfff-66f5-4651-ac94-26fd285c74cc,54,19
7ee52451-b32b-41fb-a86a-5cda94efb35b,494,15
59996969-3e29-4188-ad44-9bfef97d2a22,452,6
9b6f8dd2-bae7-4609-9169-ddc3808ca017,267,63
52b9243a-709e-45f1-9e57-70dc78d435bb,567,78
5d45b49b-fb0a-4b07-b817-3dc926679473,51,1
5ee80aff-7e0b-496f-8127-a17d73b4abff,262,2
8be4a329-1372-4bbf-8ecf-4ae87c776d8a,365,39
bdb2f72f-0fb1-4eac-a6b6-c93ddc2fba87,47,56
0571c5be-1120-4292-9f08-fac600371bfb,806,74
d23f2d05-7174-456c-afad-afc5248cf957,236,82
186219eb-274f-4686-87f5-83b24c6f60f0,390,24
69d1911c-1b41-4951-b2cc-6b68187a61b8,814,26
8de3ddc9-2a1f-43ce-a013-d8c416ae61b1,771,17
454c4842-a246-4322-9766-f689b2fe44dc,425,39
35140ecb-ae89-4a40-8e2d-9821d76d763a,377,32
94c06ed0-0d04-45bd-a904-903166efb6a7,258,14
53a39926-41c3-48a3-a70f-af977b76bbc4,801,3
0ea6320f-e2e4-488f-97ab-9435aafacfb4,342,55
ce6998db-681b-4de6-8c36-3341f85e14c6,151,87
6180b257-974d-4208-9912-793123c2c351,380,69
0529be15-3d3a-4a62-8c9f-93befa7c7958,460,43
4d20f6a4-1094-4627-835f-75b973fcf4c3,864,67
5b90ab1d-2cac-4cd4-88ca-a42e93aab36a,392,24
e238246a-57be-4a19-9492-22744ba6dd63,677,32
8c1b854d-97d2-4e8a-8968-f3e25cd794cc,524,29
665aea2b-f3cb-4900-a7ad-2d396ddc5483,262,88
fea052b5-8ca4-4e64-aa30-f958685ea303,7,96
740b30f8-8a2f-4ea0-8567-6d07b932ae25,473,11
6820cf5b-0ad6-4ce0-9601-3d08ec504f6c,909,9
8a02317a-c249-4ec8-883f-66bae2fc45e0,590,87
9f675a9a-f15f-4d98-95aa-2fcd4d6c5dd5,563,67
edc3f356-a1d3-4d2a-b21a-76b5e9633845,79,77
07225148-f8d2-4542-a1a4-d21d46b623cc,686,19
2999cb0f-16de-4e1b-9451-a0f4764009e0,765,93
8ce1bfa4-62dd-4e67-9c55-bbbe962b6a0f,612,47
e67d0a7b-fddb-455d-90f7-ec1a81736ade,165,57
4fcce3d5-2a54-474a-8c11-1979ae1cf212,156,32
9bee39dd-1286-49dd-890e-5a1da59e0722,880,89
17efe07f-751f-482d-b031-71cbab2191d1,514,13
37df5f3c-57a4-4a41-8382-2191a013409e,171,34
f780e92a-a760-4358-9f96-2a4be405078d,863,53
3c763f0e-e7d2-4a1a-810f-358098d63fab,675,57
d26267d7-871c-4ebd-af8c-cd9f00c17ce6,969,99
54a380a3-da6b-4f2a-b244-5dd7e92da203,907,47
3ef39121-6618-4387-a8cd-d898955d9a57,835,75
fea6aae5-4b38-4de2-815b-29ca5169cab0,289,11
e252dc4e-c051-4c07-904c-b4f1c4954053,999,59
00699984-0c39-4146-b67a-33c156f78e7d,426,2
17698fee-8ba8-47ab-8180-f27b6b518fa8,535,67
fda99382-453f-45f2-9a74-96a8812486e7,665,77
ac5ef853-90b9-4488-9efd-e6311b96629f,839,89
7f154324-ef00-4c8b-9a58-60daf287ab70,874,55
bbee73d6-ad04-4216-8b01-19a9bf012ead,177,10
e8ff25bc-5742-4d39-bc9f-d2b3771c09bc,75,51
f8bfe7a0-c739-4092-9f34-e9d0da3a70c2,367,33
f379ec8c-f67b-4c7b-a354-7244d04bf0c9,952,87
2e590f60-17b7-4cab-8029-9c17b61a9f64,290,45
50837e45-40d3-4d06-a858-2f28f222dee9,256,63
618aabee-8335-421e-985b-3b03eeea5191,823,43
64c812cd-e8c9-46b0-a266-8786c4bd277b,401,7
71680cd5-400f-4b32-b251-bd8ae9db1ae6,828,35
cd58a048-e94b-4ef2-aaa3-ef669e7d4363,463,1
7d291094-3eef-4197-9d0e-831cfc1541a1,472,50
e818db4a-f5ec-4f96-8399-8ee345c13ba7,475,52
6654e2b4-cb83-4ce4-a352-efef5a582247,694,12
81f4f68f-35ac-4fec-858f-5302d63d02ba,894,12
bbe1c35d-c214-4d1a-9ffd-3ac093efcbaf,242,83
e93c759c-fc6f-4e80-b1ae-a3a1bf818c7a,48,14
acacb876-1a61-4d05-a56e-035896c78a56,612,75
3fe4cd8e-f60b-4188-bc58-cbb9cd718d6f,253,55
e516cb50-8245-43bd-b91e-b0b5900d165a,24,51
7f2478d3-eec6-4765-951f-ba00d2db5679,785,34
39b3f8c0-0583-42e5-97d3-1efc167bb23d,916,3
b490534b-0dce-47bd-8fa3-238a945dda1c,367,36
05b115fa-85f1-4542-aa9f-96aa61049e38,75,47
9416edbf-b6dc-415e-8325-189f40123155,132,63
cd341ddc-7291-46c9-bdfa-f7f2deed874e,964,99
0385114c-1790-4e37-ab35-07270beed0ae,921,62
7fdac80e-324d-4065-8da0-178f02905611,826,99
c7fa4d3f-d33c-440d-87fb-c706a448575a,269,57
90154071-4430-4e10-83dc-81168dc28dd4,672,22
e3d24996-de25-4b19-932b-cada9f5f5e61,522,84
0dd8144e-002d-42af-9507-dac24f831664,75,13
dafe89a0-37e7-4a44-9e0e-881f3f7d2196,926,45
9a470191-3ad6-4f2d-aff8-a68178a09bb4,403,84
61da6933-a54e-4c04-89f3-50ccdf01b71c,537,97
5109b10e-26bc-41db-a4aa-17f34fe7428d,249,94
44529485-b889-476d-a10f-ab9a67bb9e9a,36,76
9a041ef9-185e-44a9-81b9-861e0057b9f3,45,56
14275d8a-3b6d-4697-8bdd-dfc204559353,949,36
ffc5be17-11dd-463a-b263-2a5e521f0064,137,24
b7951e40-ae79-4cf9-a376-783a5628abf3,848,67
13a90c65-00c6-42cc-9494-47196da3016d,890,35
68238e64-4d69-495f-b395-ed416f13e49c,266,2
05b73383-0d8e-4fa4-b9bb-5257d6464c5b,949,87
029a99c3-dffc-44c2-bd42-8be1b4780e96,382,8
afd57a28-8a3d-4f8f-b39b-445809628879,13,88
cbcf2843-e323-4de5-a6b2-cb4d8973525c,591,32
880f0f12-2983-46bb-bf49-e24e3060a3e9,15,36
0f454822-9695-4e35-9bb0-7bbe760589ef,557,100
9efccc2f-558f-46ad-83ec-b0d88230e901,973,84
4e11ff0c-a6a0-493e-aba3-800b2b50ec2d,966,6
388663e0-8bc7-4564-a752-77aac22a3e36,627,97
72d743d7-7839-46ce-b75c-b20b7b26926f,669,28
2b49c2de-8614-4b3f-adf5-3073baeeb09a,519,41
9a294b8a-5e05-4622-8f33-b1b5a3800134,698,22
569e9cb3-6c6c-4477-8cdd-3a693ada811c,699,5
436076b2-a588-4b9f-a610-3e060e9cd61a,533,42
87d69ccb-5e4f-41cf-8866-69a22861bc41,183,38
7dbd8faf-ff49-4f5d-89c0-cc235cf9f6a4,828,72
77ad7b91-b474-4631-a213-6b773737a627,504,64
3c653082-4249-408d-9f27-6339d0d5d0f9,141,50
b8b48056-b319-485d-8eb0-0b30bf364b9f,643,8
dbf94b0d-1f56-4821-a489-51d2d5ec5a4a,209,14
c41cc3c6-d362-4916-9fe7-f226b6726ad7,311,19
4f99bebb-f20b-4edd-ab6e-946e20abe3cd,542,5
f89a7b6f-aad3-4307-9a7c-e1fc3a3c9a45,681,51
8e33b9fd-faf5-49a6-87b9-b580f4082238,393,35
b63c4547-a54e-40ed-9ec5-8717e9968bc5,436,58
907156a9-872e-4f72-91f8-931e0bde5b91,894,10
544e8b4c-d186-442f-a25e-319894528af2,78,90
867dad2e-245e-41dd-b84e-fce4c418b37e,196,84
abb772c1-5663-46b2-bf24-cda797b6015a,189,98
834a584e-330f-4586-bc9e-6c6f857cfc13,231,57
77b879d4-a585-4b0d-8947-95325926e22d,654,67
6ef65a33-b871-4756-81dc-eaf9915f6a7b,431,95
50bc302f-061a-407d-899d-058c94931450,500,91
7b4c2273-40d4-4229-9e02-460877f20873,237,45
6dff9750-8b0e-4244-b19e-cc0f73c29977,282,15
235dd4b9-e003-4c6a-9a60-7ef1e41cc634,272,31
c5a826fb-232c-4227-a9c7-2e1b42cbdbbc,250,55
7178f2e9-8968-4e84-893f-cd2700ed3ddd,606,68
088cbb0f-761f-438a-93d3-d406a6a074a8,407,27
a90ba26e-a3e8-45ce-b5df-78d7d88b4876,571,8
76a5ed4b-876f-4246-a383-4bf97c1a8638,243,62
481a37f0-716e-489c-bf82-2f5a724b1b49,692,99
507f43f6-2856-497a-90ca-fc97945bdb6c,716,29
0a771368-927c-445f-9742-3e2e510dc5e3,610,61
b1896ca3-7c5f-4a16-8091-596eff3dc00f,773,60
437bbfa7-b015-4d56-903c-5c8756273b62,975,51
95bebbc0-bc40-4720-828b-8e4f4853d19a,96,68
94901917-01fa-42a2-a359-fb56a4f77261,772,5
9a4f54a5-f214-41d7-b8b2-20ab5d8e83db,38,36
973b65b0-d1b4-4cf6-b077-22f8028f39f6,642,13
6481e589-65c1-4a79-9f20-7334bd3044d8,746,85
b2f65ae1-745e-4e84-b222-a181c619e7ec,80,56
7360dcf4-7fa0-41a9-99c5-c5be6d04652a,2,92
154676d0-9978-4963-8f72-c402b1e35291,842,90
d7e2035f-8d45-4c55-b598-daa4be17234b,849,19
de544f47-8aae-43a8-8802-30908e93be7c,873,69
a80475bc-6797-49fe-ab7e-b22686af353e,567,48
db215d21-2dfd-4fb4-b8fb-da5bb3fd54f8,57,84
ce65ca46-053a-4d84-adbd-6393484a6fb8,290,79
1a479a0d-4f74-408e-a829-98564ea9f275,827,38
238b914b-67a2-48e7-914e-07adcc1b700d,885,22
a90b4db2-5aa0-459a-b807-f778e8e2ea2f,351,94
e7f5bae0-7d5b-4b25-b7ea-2614003d0f02,243,65
10fb2b52-de4b-43c0-b042-cc3eb86af2f6,325,86
a00a8845-3f23-4fe3-b801-8291e4844318,403,10
74be4146-8d15-422d-97c2-a1d8ba143574,904,77
504a22d8-d455-4f93-bb0c-7fa3fb554015,839,17
ee7c836b-61f4-424e-add6-1c89bcd7e600,284,87
b07297aa-b97f-432f-9ace-bd6dab3b8dc9,597,5
236afa92-481c-4757-af03-4ad9a976a8a5,910,78
10d539c2-04ef-45ed-9a3b-32d7d9ba47ce,402,92
6893bc36-7119-47ee-bf2d-9a98dc24884b,892,78
9d983280-92b5-437e-ab14-1f722dec8733,207,2
b3374f08-7bec-4a6a-9d3c-3527e133852b,171,56
9959daee-0896-4585-8e80-93cc1e885c0d,488,76
84d7d1fd-347d-4ce5-9479-d15376bfe3de,648,52
418eb576-5f6a-4a38-a2a7-930f16a3283d,576,7
f71220dd-25c9-48dc-b3e8-fc64bb015ac1,671,69
af422a7d-2f01-4e26-88ec-a70167294218,595,41
81873148-b65e-4c6c-ab23-3c824be4b78b,614,66
504c0721-b049-4cc7-a0b0-1bce704b0982,864,59
8d5cd9e0-09b0-4dcc-a5ab-dce7bb847f1b,576,45
760643c9-ab2a-4986-a2f6-15682e5058e6,54,38
e9a3db53-7c89-47c5-abd8-51fedb30603f,557,97
7bc02cdf-a996-4dce-8f23-30fc0460bedf,42,67
3dd2acc2-5c16-4bce-99fa-ca8643173a6c,991,95
6c937169-3bcd-47d3-80f0-28a347ba842b,266,32
b88a5730-be78-44cf-b2b5-c5e849b99c4e,701,78
e3dacd51-d29b-4ba3-9af7-54995a5f224e,605,37
6330dfc9-8c06-4da5-823b-bb32afb8588b,419,14
79e03722-cda9-4f38-a878-59fea62d222e,282,44
4a85eb81-5b3c-47df-8da4-2846b5582aac,596,92
ffce43fc-363f-4f96-8b2d-bc04c28d13c0,711,67
a7074872-2583-4b2c-9fe6-4df77389b7e8,904,29
3b0c01be-a08f-4f98-bb24-994a7d3905cd,179,86
71520cb1-1d48-4746-a952-861b74d1f5b2,829,94
4cb7d215-9473-40b6-9198-e72e27c2da10,242,9
0a20e999-673d-4337-b613-76afd987892f,430,52
d9a700f4-21ca-4254-9469-8f3f5fbac002,103,63
d86bc176-fd98-4765-adab-1a9fdb3ad988,898,26
d70116c0-f98b-4745-84a3-3e1d706902ab,533,49
a8fe2ee3-d679-4a30-9b38-c50051d43735,963,99
addafe67-7abf-453a-829c-1df610aa7ad2,813,36
c31e1a4a-adf2-4204-a7c3-afe66062efa8,308,78
b607f7ec-8d48-495c-ad41-035a15f97701,156,66
a76c253d-012b-432b-bc33-18781ffe1b6a,485,88
aed419cf-0887-4157-aa5e-5ce74963b9fb,877,78
39d8ca18-3e35-424d-9364-62e09760f671,758,12
f80a26a0-ec4e-4f99-aa0a-e564471c3d1f,348,49
b2d8c7fc-8d5e-4e3a-962d-02724d517174,959,97
e48be707-4de9-414d-9582-78cb5d001e40,811,29
dc9227fc-d3ec-47f5-b248-0af4ac8ee050,76,52
760e4a85-7c4c-4060-8944-9603c69458ca,120,58
fd9e34ac-2518-4612-891e-1b2859e16e15,984,49
68a07e1f-dca7-4534-a8c7-21d3ac9f80e7,706,51
2060462c-e4fc-41bf-a8fd-9f2136f521db,842,63
96404ad1-fdb7-49cb-a91a-fdba8332140c,483,27
cec713da-1c14-4d73-a33f-1389c7475a91,235,85
6d1d3b90-991b-492d-8536-71a4d922f698,22,10
a6071618-7bcc-465a-ad87-1a6138816bfd,666,50
afbefc14-3119-45d8-a27d-e51d9c4d08d6,45,30
ca41057a-ff92-4f4d-a41f-1e5faf7c6c22,257,7
bf74f90c-71dd-44c8-ac02-5e4dea756dca,665,46
6fa0481c-af60-48f4-9961-3b666c86b626,716,20
64e06a19-f8ef-4a7d-8117-06828b1fe795,949,93
9bdeadae-04f5-4287-be47-c05f4ba65704,518,24
8d34d2db-c871-4cd0-8777-361e095f2d0b,188,79
4385455b-60eb-4a0e-b5e6-fe53001bbea9,133,64
ba73de80-f5ac-4b72-8a06-981c5ab37759,696,8
1fc070ea-86b3-4057-a6de-31b9ae3b2c46,908,95
8918bd70-c787-4780-9ca5-45ecfdddc276,264,35
51d58e6b-e3e2-4e48-b5e9-e3836e64b22c,874,93
076cc51f-a403-4e8a-aa0a-5b31bc1f9f58,252,39
b32869e5-03f3-49c7-b43a-8f37978f523a,740,87
4e075f97-2077-485a-8b31-d92ba0c578b8,270,22
57a469f5-4f82-4687-a403-bb2e107e1bc2,299,98
beb702fc-565b-4515-a736-052d1503ba5c,453,98
71e9261e-7b02-4e38-a25c-45303bbd01da,109,64
4fc1896b-10dd-4f02-a5fd-18e0ad479bfd,738,17
e90f18e3-57e7-48bb-a323-e9ba39023694,794,83
fb5dc638-b3a7-4988-b7bc-8496557874ca,322,2
5cfc15e6-0da6-48c5-ba00-1e1e8e193f74,217,42
13ab722b-dcd6-4c0f-bf94-22977e0da9ec,380,37
e60effc9-e24e-467c-b903-33c7080d6940,468,53
2d7226b9-8ede-47cd-9c37-047079a4c96e,503,52
1ec83add-c40d-40c3-ac78-f345afdc6ac3,224,64
d8720594-7cbc-4d48-926b-ea5e33772220,714,2
3e1634af-c738-4d7d-adf3-2d61b1cdb85f,642,84
eb1b1492-24b6-4538-a654-cb31812c9eef,51,92
9e781595-86d8-4c86-b598-6641ae0ce3f4,797,83
cbe7f8b6-549b-4b7f-b951-3fea0f2dadc7,690,58
681a503e-598c-4b47-82da-be7dca7e7abe,699,23
892c171c-b9b9-4d47-8279-25af26f2f52b,635,97
daa40afb-3963-497d-9b2b-2ce4ce52112a,237,42
9ebb137b-feeb-4300-b518-cec757921997,425,17
fb06f907-3a38-4cd0-a24d-e84a8f059303,729,59
13b9ae42-1479-4f5f-997a-f47b3af91eb4,424,90
9dc81506-26e4-4126-ae87-6a3e6dcfbac9,715,30
b9d4722e-0fe9-4142-84a1-b243c4380100,342,8
49b2cb72-42d0-4f09-a58a-c18a7249703e,933,31
8ec243cb-4a39-4fbe-8431-7b70deef8a76,451,19
8e0e2665-8c8b-4faa-b26f-27a5b6ec03cf,604,16
234352db-a5d1-4d01-b041-907c74190c23,367,44
cef2755c-2c91-4aea-a2b1-124cfcef3599,61,29
08add4c3-6b74-43a9-9f2d-393ba7d5d86e,875,43
61afe0c9-4fb4-48d2-921d-d2418de1e38f,628,36
e67bd068-ba33-4f8a-a6ce-f8cec42d135e,309,86
05bf79e1-81e0-4de2-be6e-083a9bc57548,580,40
c178d247-fc71-41a8-94a9-2ec1630563d9,448,25
65445ae0-3717-4910-99e4-480e721579ca,327,56
0d5ec2b4-3855-4721-8c9a-004aec3cff30,200,13
f0b343ae-9ccf-4c4e-b382-d85653d9c2c8,168,100
674850f7-e855-477d-9684-7b5c37e08450,509,86
560e165c-aead-407f-aa68-9960dcf9015d,946,95
25e0038c-d6a5-4ec0-b7d4-f2cc14a85931,716,43
b621fa45-598f-4444-ba42-0a2d2da1d695,160,4
38662f40-6b90-47c7-87e2-d7dbfab74b38,890,10
62c55f34-2da8-4a72-9335-924f4cf53725,725,85
267db71f-b8dc-4ff8-8c85-8af7e7b865cd,615,31
e83ea8fc-398d-4c39-8014-cc5dc74f4657,462,25
24366641-88d7-488d-b22b-3225f116289f,843,33
516b8811-89ef-4e77-82b2-4cd31aadc0ad,93,58
eefd9711-7f4c-4734-be7d-f18e4b45d6cf,606,17
194549b5-1301-48bf-a2cd-a55c76c669e8,208,29
e2612482-05cc-49d8-8435-f3bcd5a22d8d,185,24
6826fbcc-47b0-4927-819a-251f02bff387,439,26
6c3f120e-3e12-43b4-859b-97ede695e533,915,36
2f5898c4-b4d2-48dc-9fa0-bd667cf27a41,511,62
d6d358b0-6fe9-4a9d-a412-432f9643978c,914,78
e6199891-9346-4d3f-8e8f-fb633d9fb952,405,12
016a0a19-93c1-4772-81bc-88bff198d330,659,67
d13e5c14-56db-4501-8cd7-e0002afcf7fb,575,9
7db8042f-6c4a-4705-b447-b1cedc85efa3,224,7
1579f185-b0dc-4cfa-8b15-f05527ca7d51,422,75
18ff0736-75fc-493a-9819-9b736a38dd15,293,42
48364b0d-fb94-425d-9a37-cc7863aa1964,27,76
70b3d6c9-f842-4204-baa2-0d83e7949fb9,872,41
